id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
12cMYRYTV2RTz4YTlOpgSu,0.412,0.434,-13.3,0.0483,0.509,0.00735,0.24,0.505,94.84,339067,6
0m8tSPLHhjhGToD6LW0RPp,0.503,0.344,-19.024,0.0369,0.673,0.381,0.096,0.468,108.489,191933,3
6W25U2EbDixQbLbqpjz0TT,0.485,0.0735,-20.188,0.0709,0.784,0.855,0.0951,0.332,75.939,471173,2
1cfMdMmJqBlLn4auevv0iB,0.308,0.114,-20.291,0.0399,0.912,0.919,0.169,0.163,79.261,439120,2
5eMz1VtT2zNtsyh1bDgDhb,0.564,0.305,-14.224,0.063,0.794,0.0983,0.152,0.571,115.739,266707,3
1ChYuSIoOFDVY6fHSXF6zS,0.468,0.391,-13.196,0.0269,0.658,0.0617,0.111,0.342,142.413,550493,6
0d6m2xfXqMyEKOeRvfL7Ot,0.484,0.488,-9.127,0.048,0.867,0.141,0.147,0.426,149.977,173733,3
13hLjPatKentvawsFceF9a,0.521,0.0995,-17.071,0.0372,0.987,0.944,0.109,0.227,63.155,338733,2
2n0nSu6H5KrAYRfI6iKtwT,0.286,0.0553,-20.216,0.034,0.982,0.592,0.0989,0.182,52.789,332133,2
7f4svguucdFTOv6gOjOvhO,0.431,0.511,-8.052,0.0554,0.75,6.22e-05,0.332,0.664,174.922,733067,6
76XN6m7RzGYwnzngUGD6Tt,0.463,0.263,-18.136,0.0288,0.878,0.264,0.0958,0.123,112.799,357423,3
7z4EbJbnbvWcP9Bg15fpgC,0.35,0.323,-19.458,0.0345,0.854,0.88,0.235,0.6,173.122,321157,2
11vaRXRIFXJTRr3BuzNbk5,0.417,0.11,-16.504,0.0405,0.951,0.721,0.174,0.22,57.312,313440,2
0FKnknau5UBXgN2Q6vVHgC,0.559,0.481,-18.153,0.0433,0.673,0.86,0.215,0.494,99.797,232378,2
49H4LDNFE5BU7ZMIg8UsZy,0.559,0.288,-19.037,0.0381,0.885,0.926,0.642,0.474,87.998,420227,2
0ADAFZE0bYIuaIyPNFl3LE,0.443,0.0711,-20.146,0.0486,0.989,0.894,0.101,0.596,175.02,172293,2
08rTZ8jNknn8VBS3v2o8pT,0.439,0.082,-17.066,0.0407,0.972,0.893,0.0913,0.492,124.69,195160,2
3rXJbXaRGLK1A6vPmRafRR,0.438,0.594,-10.111,0.0583,0.78,0.177,0.0751,0.589,75.926,388147,6
2wHIDNvfYyZWPpMqX3fDE4,0.484,0.47,-13.111,0.0679,0.58,0.0751,0.343,0.188,107.794,349027,6
3X3p3u03P8eFL8WTH0oaaU,0.615,0.204,-16.075,0.0439,0.872,0.382,0.071,0.496,96.47,344067,2
1xKMxT6PFOr4RJWhoisP0t,0.546,0.322,-19.111,0.037,0.662,0.0299,0.76,0.488,96.07,407587,7
1duGF26RKaTntfsJ0cTkzj,0.487,0.535,-8.47,0.0305,0.73,0.00414,0.0903,0.591,144.548,379000,6
7yRMYF0BqrqPjinbG9Ja3Z,0.405,0.0277,-21.897,0.033,0.97,0.534,0.114,0.279,51.059,222360,2
4ZAcQgIlpV5z7k7evEF0MJ,0.406,0.746,-7.838,0.0524,0.403,0.0816,0.305,0.59,93.056,441427,6
4jCoxXaEKeTWkQ7HL1d5de,0.649,0.271,-15.198,0.0498,0.708,4.54e-06,0.124,0.626,126.026,441027,6
05aZ2boQ1yuAD4p4HyORbK,0.364,0.679,-9.923,0.0642,0.497,6.43e-06,0.217,0.45,79.9,718960,6
2PGjqrXgOBqP8G4R6EKmpR,0.47,0.684,-7.873,0.0377,0.714,1.92e-05,0.0797,0.483,128.506,399467,6
4Ee5140BdE8S0wHlWjq0DO,0.645,0.309,-16.798,0.0416,0.686,5.62e-06,0.243,0.824,104.792,235733,1
5Pp7GAMJHAW31meFVjNg58,0.485,0.34,-10.058,0.0294,0.121,5.05e-06,0.0895,0.17,90.857,180707,9
0gD78Kq5CLlc1j9e9G8Ejv,0.598,0.339,-8.876,0.0358,0.606,0.103,0.098,0.29,63.995,485227,6
21YUZQmqekadSlCCZpawCH,0.515,0.198,-17.685,0.0912,0.937,0.793,0.282,0.38,70.081,191622,2
2bPeAxNC1S1C359ds8Tw3X,0.458,0.155,-17.853,0.0405,0.908,0.621,0.299,0.276,126.281,526893,2
34zhjduFdQFhkRUJ230h9T,0.496,0.127,-14.211,0.0382,0.927,7.07e-05,0.132,0.211,74.746,185587,3
1CTex49P0iWwzUGsMNjgaV,0.313,0.0437,-22.627,0.0315,0.989,0.148,0.209,0.0625,100.827,192867,3
5DIVWgTeJ2fPIxaY9e7ZKn,0.455,0.106,-14.086,0.0422,0.986,0.0,0.122,0.258,66.807,196440,3
5BLr7EEgi2JdKbMbYjFXas,0.573,0.275,-10.684,0.0534,0.84,0.0,0.196,0.588,140.9,148267,3
3MRu7wA7ziRNf2cZr9gqtb,0.632,0.202,-13.068,0.0587,0.766,0.0,0.146,0.488,134.298,228067,3
1QlTNF43OyKK9BorIRsJ8o,0.35,0.607,-11.141,0.0498,0.794,0.446,0.116,0.597,187.101,422640,6
2meEiZKWkiN28gITzFwQo5,0.623,0.734,-5.948,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244453,9
1OXfWI3FQMdsKKC6lkvzSx,0.698,0.844,-4.549,0.067,0.0577,1.69e-05,0.105,0.446,126.937,198467,9
4pSPMXaCjbaV3VSzZQYC7H,0.689,0.737,-4.516,0.0268,0.00482,0.0,0.0777,0.47,140.0,207893,4
6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,5
2AZXe8nq18mPITmPy5KJwQ,0.706,0.841,-3.956,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,5
4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,198082,7
4E6cwWJWZw2zWf7VFbH7wf,0.583,0.786,-3.142,0.0301,0.0208,0.0,0.188,0.573,123.055,258827,4
3veFQzlEOTpcGGIbYPKdYq,0.858,0.677,-3.842,0.0465,0.0752,0.0,0.0718,0.925,117.005,188067,5
6r2BECwMgEoRb5yLfp0Hca,0.587,0.828,-5.108,0.161,0.00327,0.0,0.331,0.494,123.907,260253,4
1Qrg8KqiBpW07V7PNxwwwL,0.644,0.735,-5.747,0.0391,0.0521,0.144,0.161,0.418,88.98,153947,9
6mnjcTmK8TewHfyOp3fC9C,0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,5
2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,9
7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,244960,1
4pLwZjInHj3SimIyN9SnOz,0.648,0.738,-5.883,0.247,0.0408,0.0,0.292,0.603,159.145,226160,0
4h4QlmocP3IuwYEj2j14p8,0.768,0.714,-5.11,0.0401,0.352,0.0,0.15,0.842,131.443,163026,5
06KyNuuMOX1ROXRhj787tj,0.728,0.563,-8.053,0.134,0.621,0.0,0.179,0.352,100.017,217707,9
1V6gIisPpYqgFeWbMLI0bA,0.504,0.785,-4.802,0.104,0.0738,0.0,0.239,0.502,173.968,210840,4
1DSJNBNhGZCigg9ll5VeZv,0.748,0.939,-4.288,0.0341,0.0534,0.0,0.32,0.96,104.001,198067,5
2ACOWPLUe4A4KuQ5ioD2od,0.596,0.851,-4.245,0.121,0.0358,3.19e-05,0.365,0.612,202.049,204013,4
5Z2MiIZ5I3jJvvmeWMLbOQ,0.538,0.742,-5.355,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373,9
75HTKKDdb3CMCt5xfd81fX,0.496,0.754,-6.662,0.0524,0.253,0.00013,0.312,0.126,174.045,178947,4
1vYh9x8UmFTLbXiizk9Qc5,0.749,0.774,-6.221,0.12,0.0857,1.14e-05,0.11,0.35,99.019,217533,9
30o4hMJ6OC9uv954GT6OZU,0.339,0.67,-5.995,0.0457,0.0303,0.0369,0.225,0.383,114.903,220867,4
5WfhXulggG0c6WoVeMPA8N,0.648,0.785,-5.414,0.165,0.0561,0.0,0.148,0.943,160.02,219200,5
294vBlXfZYspeI29SXZaON,0.512,0.803,-5.135,0.0531,0.00362,0.000583,0.116,0.591,124.162,249693,4
5oNuUTKQFKJGF5aLUchsFb,0.401,0.723,-4.655,0.0386,0.153,0.00186,0.194,0.16,174.139,182234,4
2ekn2ttSfGqwhhate0LSR0,0.762,0.7,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,5
4iLqG9SeJSnt0cSPICSjxv,0.774,0.626,-4.432,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,5
79cuOz3SPQTuFrp8WgftAu,0.857,0.8,-4.035,0.0583,0.381,0.0,0.0913,0.966,121.996,199440,5
2qwCxaTQQQgkfAzztcq1HP,0.611,0.574,-7.345,0.0325,0.0402,1.85e-06,0.19,0.601,154.936,180978,4
33IOhptvC2Qoy2UhjiHXLV,0.609,0.726,-4.346,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000,9
2IiNA0s5eQBSjwK4iNeUvW,0.585,0.776,-5.898,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,9
7xHWNBFm6ObGEQPaUxHuKO,0.668,0.725,-6.127,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227,0
7JIuqL4ZqkpfGKQhYlrirs,0.452,0.563,-6.607,0.0272,0.144,0.0,0.143,0.209,137.715,267653,4
6M6Tk58pQvABy6ru66dY3d,0.674,0.915,-3.999,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293,5
7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,295533,4
0AfYeE3bfJRcq9J2hUJXmM,0.69,0.897,-4.696,0.0506,0.0142,0.0,0.108,0.849,140.05,221493,5
365hbjh0wlAIGOfRW5hdZc,0.523,0.748,-2.165,0.0395,0.226,0.0,0.27,0.329,84.954,187776,9
69kOkLUCkxIZYexIgSG8rq,0.81,0.793,-9.404,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,369627,5
5kqIPrATaCc2LqxVWzQGbk,0.765,0.473,-5.829,0.0514,0.287,0.0,0.391,0.34,119.992,237300,9
5zTzDqrEmseqL2G8ElgBu7,0.571,0.932,-3.68,0.0576,0.00448,0.00939,0.117,0.864,150.014,220627,5
0aOluBqXYd0rFSCsgDyAWX,0.575,0.664,-5.303,0.0481,0.637,0.0,0.116,0.437,129.07,241693,4
2eJ8ij1T3cNUKiGdcUvKhy,0.73,0.848,-5.262,0.101,0.0494,0.0,0.133,0.559,65.025,213973,5
2iNGlAHyuZW7J7yUXZtHUp,0.692,0.715,-4.541,0.0411,0.0175,0.0,0.0894,0.65,147.86,222565,5
2U8NXPTXZWG2O0ye2sYRiH,0.711,0.906,-2.671,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,5
3obnp1i01eTrrU816HOfxx,0.739,0.694,-5.217,0.0406,0.15,4.38e-05,0.125,0.446,94.99,158120,9
2aibwv5hGXSgw7Yru8IYTO,0.427,0.9,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,4
0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,-2.718,0.142,0.0991,0.0,0.289,0.714,120.028,199693,5
2IFSfu19kxWBLQB2CEHqyb,0.748,0.52,-11.082,0.317,0.0285,0.927,0.093,0.159,150.438,113671,10
2TNaQWWTeTyig2wsr1BNaL,0.854,0.658,-6.932,0.17,0.154,0.00914,0.102,0.855,137.949,265667,5
4esOae7i4rqTbAu9o5Pxco,0.482,0.706,-5.762,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,9
5Wyk3KPrRvwD2S1RCY4SNr,0.784,0.83,-7.572,0.386,0.1,0.0,0.286,0.845,162.052,177778,0
2tJulUYLDKOg9XrtVkMgcJ,0.704,0.558,-7.273,0.0542,0.148,0.0,0.107,0.245,110.444,222091,9
6FB3v4YcR57y4tXFcdxI1E,0.622,0.469,-6.798,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,9
5Ohxk2dO5COHF1krpoPigN,0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,4
2NwA6dDhOtaqiQOtnoY8u8,0.639,0.682,-6.823,0.0616,0.239,0.0,0.112,0.55,83.018,164885,9
6Uy6K3KdmUdAfelUp0SeXn,0.551,0.836,-3.838,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4
0fioLzGM8ngbD1w6fMmm45,0.453,0.496,-5.785,0.0453,0.554,2.65e-05,0.0772,0.501,80.994,239317,9
7FJy1sJSge6xV0jOFxjiNI,0.753,0.908,-5.778,0.0982,0.169,0.0,0.65,0.777,124.032,167463,7
6btyEL6NwUa97Nex9cZFvo,0.649,0.931,-3.15,0.181,0.0093,0.0,0.751,0.744,153.645,213067,7
0QOXUbu5PXFPEsle2RphS2,0.484,0.465,-9.209,0.167,0.0249,0.0,0.229,0.0642,132.895,144431,9
32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,5
7JIuqL4ZqkpfGKQhYlrirs,0.452,0.563,-6.607,0.0272,0.144,0.0,0.143,0.209,137.715,267653,4
2XH5LvAwDukK7UMpglSfyo,0.443,0.371,-5.521,0.031,0.148,0.0,0.308,0.31,121.908,169379,9
7huo2wvrCgRucUsjdSDLQV,0.862,0.742,-4.722,0.222,0.00376,0.00855,0.103,0.511,127.91,228907,0
3WV9Vr9kEFLQ3NFkvjxFhd,0.947,0.582,-10.691,0.195,0.071,0.0,0.1,0.645,128.0,135000,8
70ATI6K6i1TXfRfID7bcN0,0.836,0.699,-3.235,0.179,0.114,0.0,0.13,0.818,94.092,273813,5
12lZTPlXwUtrQuhEty6098,0.7,0.695,-4.973,0.0897,0.00629,0.0,0.0319,0.633,122.028,203333,5
2rzWNt0nwEpPbw7YJTxvIG,0.722,0.382,-10.101,0.0507,0.292,0.0,0.071,0.367,120.109,180000,9
6SPD3JwwRejBhCDiQAQ4he,0.85,0.482,-6.684,0.102,0.0246,0.0,0.387,0.217,100.957,229867,9
4PZHxcXObJLABSH4XAMqHv,0.718,0.69,-10.57,0.0557,0.0253,0.0,0.17,0.39,109.983,109091,9
4omisSlTk6Dsq2iQD7MA07,0.487,0.9,-4.417,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000,4
6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,5
104f3GOgOZkTfHkhK21oge,0.525,0.372,-11.303,0.332,0.498,0.0,0.142,0.24,96.663,206271,8
0Ri6sPso4CNTnHn7RroCt4,0.457,0.573,-3.866,0.0275,0.578,3.05e-06,0.114,0.0992,76.193,238560,9
1Agl3YCXpBcPspuXobCB2d,0.673,0.487,-7.011,0.239,0.279,0.0,0.144,0.192,160.216,133989,0
4kkYV6oQrS0XZ12oQdzWqd,0.89,0.806,-3.53,0.314,0.35,0.0,0.592,0.837,99.97,98000,7
5BTpeKg0dwxGmyELhIpkj8,0.761,0.729,-3.081,0.0415,0.126,0.0,0.0955,0.387,114.924,208320,9
4IC1ZgIfOtc4nRmknQpqoM,0.705,0.46,-10.88,0.196,0.0922,1.34e-05,0.111,0.259,141.965,101198,0
0O6u0VJ46W86TxN9wgyqDj,0.733,0.67,-6.009,0.0751,0.121,0.0,0.121,0.472,100.964,192841,9
3r1yWwNnOG03lYh5xauYPu,0.514,0.839,-5.243,0.278,0.0614,0.0,0.412,0.592,102.076,152941,7
5dKyZWlgjWw1oJgLa4GCZD,0.671,0.71,-6.997,0.109,0.335,4.76e-06,0.074,0.233,102.022,199179,9
103iTEPJwc4MththlvRakh,0.607,0.615,-6.93,0.255,0.194,1.98e-06,0.358,0.635,199.927,184900,0
3A0NjZwttWVJ2iBBL2jgy2,0.66,0.839,-2.058,0.0546,0.0594,0.0,0.106,0.945,126.001,198947,5
5TPEutiM5AcW8F2qLhtwdY,0.566,0.591,-8.699,0.105,0.0969,0.0,0.136,0.43,155.583,162308,4
0azC730Exh71aQlOt9Zj3y,0.631,0.927,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,222160,4
6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,-9.348,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,9
7vZljGVTICUWEsgCjwZBWW,0.64,0.859,-6.986,0.0467,0.00557,0.000174,0.186,0.105,124.013,218710,9
6F5c58TMEs1byxUstkzVeM,0.554,0.772,-4.821,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,4
7b9WVKS9dt9OyRFAbGTP8P,0.868,0.7,-6.408,0.1,0.0933,0.00685,0.0815,0.458,121.988,194754,9
3MjUtNVVq3C8Fn0MP3zhXa,0.759,0.699,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,5
7uE17E38KxpqvKcpml65GM,0.578,0.626,-6.741,0.038,0.516,4.5e-05,0.125,0.281,83.061,171168,9
5Ohxk2dO5COHF1krpoPigN,0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,4
5mMjkxGijQB4JZallYrkOW,0.426,0.584,-5.293,0.296,0.0383,0.0,0.188,0.272,193.437,193213,0
65Gf1uF8aFtsIPQ8S9EvL9,0.752,0.498,-7.194,0.329,0.165,1.18e-06,0.0902,0.39,159.977,134965,0
0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,263400,9
0WtM2NBVQNNJLh6scP13H8,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.114,0.802,106.999,239318,5
3TddG7RVm8patFMbXRCxxM,0.758,0.57,-8.924,0.222,0.154,0.0,0.096,0.492,87.536,153176,8
6DNtNfH8hXkqOX1sjqmI7p,0.608,0.798,-5.092,0.0432,0.0736,0.0,0.156,0.501,92.943,185352,9
0IkKz2J93C94Ei4BvDop7P,0.75,0.727,-4.21,0.142,0.0189,0.0,0.266,0.359,129.993,262173,9
4JIa6sZkEYPMD5CeVuDkzX,0.852,0.697,-8.062,0.119,0.279,0.0,0.14,0.953,117.983,122669,1
50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,233720,8
3SPDQfj2UfWq6A2NllZnzn,0.729,0.771,-2.451,0.0725,0.00761,0.0,0.087,0.873,125.011,198053,5
5yII7ZOrO6s2qFTvu96QnH,0.362,0.768,-5.366,0.196,0.32,0.0,0.17,0.567,179.711,243984,4
2OsEJFTfzfjG4oC92cuP2c,0.722,0.821,-3.856,0.165,0.073,0.0,0.631,0.721,127.944,210293,7
7KyYkKylghQGgMAtJqg48B,0.733,0.751,-5.386,0.0545,0.0194,0.0,0.0749,0.921,144.884,205265,5
5ybJm6GczjQOgTqmJ0BomP,0.662,0.736,-6.511,0.0374,0.00274,0.000844,0.0464,0.674,104.003,232120,5
04xKEl6KhlnaokMXWS3IQJ,0.586,0.452,-9.969,0.0396,0.682,0.000217,0.127,0.12,119.91,224000,3
56ZrTFkANjeAMiS14njg4E,0.613,0.857,-5.492,0.0366,0.0012,0.0,0.358,0.664,124.987,182000,5
75JFxkI2RXiU7L9VXzMkle,0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,6
1SBHw2N1HyRmjBVTA7wT2M,0.633,0.747,-10.119,0.0439,0.00129,0.864,0.165,0.0881,180.141,113333,10
3xrn9i8zhNZsTtcoWgQEAd,0.662,0.741,-5.406,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960,9
3KwwE4sgCzMaKWq6QBebmX,0.934,0.694,-5.849,0.101,0.0971,1.2e-06,0.477,0.833,123.831,181240,7
3mWKGP0F8LGShG0mga74ph,0.782,0.532,-9.595,0.186,0.00579,0.0,0.366,0.392,145.976,134400,0
6RUKPb4LETWmmr3iAEQktW,0.617,0.635,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,9
5XJJdNPkwmbUwE79gv0NxK,0.646,0.696,-5.572,0.342,0.0192,0.0,0.0762,0.625,92.88,207401,8
6tl8Ghkzp7e5xQuwI7AhEH,0.555,0.715,-4.821,0.0468,0.00192,0.0,0.114,0.402,91.951,225147,9
0h1jiWRsXQGMDAJrc3CroY,0.808,0.583,-7.949,0.114,0.399,0.0,0.132,0.738,76.983,176104,1
1ExfPZEiahqhLyajhybFeS,0.794,0.711,-5.124,0.0699,0.3,0.0,0.0955,0.955,174.915,189109,5
5st5644IlBmKiiRE73UsoZ,0.775,0.904,-4.08,0.0437,0.0271,0.000303,0.06,0.84,130.009,219893,5
0Kd0jLisbi3vhZzdY1gmx5,0.894,0.594,-7.559,0.124,0.0266,0.0,0.277,0.678,111.089,151176,5
2bL2gyO6kBdLkNSkxXNh6x,0.279,0.742,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,7
2Zj4FUsMtu9PMuJsHbGbdv,0.669,0.78,-4.287,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,5
5C9YrRGALVrwkfE2WPpuYt,0.697,0.738,-6.71,0.216,0.759,0.0,0.0861,0.741,94.152,145532,8
6RtPijgfPKROxEzTHNRiDp,0.773,0.758,-4.993,0.0381,0.0422,0.0,0.305,0.925,144.033,224840,5
696DnlkuDOXcMAnKlTgXXK,0.621,0.601,-5.616,0.148,0.0522,0.0,0.46,0.457,116.735,163636,7
1MECfazbyWIIwmFs0AmnrA,0.733,0.614,-4.483,0.0472,0.0243,0.0,0.108,0.384,89.862,228310,9
6NPVjNh8Jhru9xOmyQigds,0.652,0.757,-6.819,0.153,0.286,0.0,0.0886,0.962,159.911,233305,5
6JXbud9OdEbebkbckcX0Js,0.654,0.809,-7.265,0.267,0.0115,9.48e-06,0.0834,0.784,162.044,152842,0
1k18nxjYj8R5iz82Ap7GEY,0.614,0.879,-4.422,0.056,0.00104,0.00438,0.41,0.407,131.092,264520,7
6Sjl4KtCBxaJza3BTTXJE6,0.792,0.634,-6.566,0.0348,0.245,7.11e-06,0.136,0.322,99.989,207612,9
2K87XMYnUMqLcX3zvtAF4G,0.73,0.703,-5.672,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,5
6hkOqJ5mE093AQf2lbZnsG,0.691,0.795,-4.021,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,227333,5
0ddj5KtNqJ75lOJzgZNFFc,0.581,0.774,-6.547,0.0399,0.000334,0.0174,0.109,0.358,127.952,321173,4
0afhq8XCExXpqazXczTSve,0.624,0.876,-3.374,0.1,0.0735,0.0,0.327,0.781,99.943,170827,5
5s5t0OFg9lIlBFaCI14K1i,0.524,0.711,-5.494,0.0405,0.0567,0.0,0.134,0.539,203.867,257133,4
23Mcbv79EO7xmp3Pj6O2dB,0.699,0.819,-4.43,0.233,0.0122,2.49e-06,0.321,0.473,149.999,104000,0
6K6cmRM64IvoDkHQeZtewC,0.621,0.825,-4.686,0.042,0.0063,6.76e-05,0.249,0.593,122.057,204773,5
0I4zMFD4wKHYM7VkqsaWHw,0.585,0.703,-4.625,0.424,0.483,0.0,0.105,0.456,90.865,242645,8
7tu7tfPWBfBdsU1FvSylYp,0.71,0.748,-9.308,0.0556,0.00853,5.47e-05,0.0962,0.331,130.008,195697,9
7x5xYW5W42OGPAdHUyyguy,0.509,0.671,-5.709,0.0678,0.304,0.0,0.0452,0.55,118.413,227480,4
3n0pgsHG6j3Pf4kOK8sHdC,0.671,0.346,-13.136,0.0347,0.00159,9.57e-05,0.0804,0.142,113.948,210504,9
5mvKuE9Lf9ARVXVXA32kK9,0.638,0.831,-3.944,0.182,0.0281,3.06e-06,0.277,0.685,175.038,223053,0
3AszgPDZd9q0DpDFt4HFBy,0.715,0.97,-2.206,0.0648,0.0644,0.000156,0.205,0.963,79.504,239240,5
35Wtbx48mZJ5AUCaIH28Q6,0.555,0.734,-4.413,0.0395,0.0356,0.0,0.195,0.486,81.946,193627,9
6naxalmIoLFWR0siv8dnQQ,0.751,0.834,-5.444,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,5
2sndkl2SK1Y2Qtj2iAlKmN,0.695,0.7,-5.768,0.226,0.0305,0.0,0.366,0.401,159.931,124395,0
5NFCgUd9vBbHTgtklydT5W,0.817,0.633,-6.234,0.0475,0.209,1.24e-05,0.117,0.57,98.033,195918,9
5Y35SjAfXjjG0sFQ3KOxmm,0.358,0.284,-8.285,0.0285,0.805,0.0,0.183,0.276,99.796,180853,3
1OutzYv6YiN93lrT3pJsWR,0.612,0.735,-5.074,0.0282,0.00202,0.00118,0.328,0.783,126.326,226053,5
3jZomvOBa5qfTo5HkqI1p5,0.489,0.867,-3.121,0.071,0.025,0.0,0.586,0.409,162.131,157293,7
0rwpViKSmQND9MpfAHdrJG,0.685,0.6,-5.871,0.295,0.277,0.000108,0.692,0.704,113.07,104071,7
0l0CvurVUrr2w3Jj1hOVFc,0.557,0.803,-3.599,0.213,0.0124,1.61e-06,0.737,0.657,92.134,213507,7
1sXUWdKx03aP9Gmzft58rt,0.683,0.427,-6.827,0.0777,0.368,0.0,0.0604,0.426,113.634,176347,9
2VjtYe7gpfUi2OkGxR2O2z,0.767,0.671,-6.416,0.142,0.21,1.12e-05,0.129,0.474,128.072,211859,9
1nZzRJbFvCEct3uzu04ZoL,0.678,0.918,-4.63,0.0355,0.000417,0.0,0.0744,0.769,130.028,216160,5
1eAIQOLQTjxfLCXxCFdLAv,0.713,0.913,-8.544,0.0452,0.459,0.798,0.134,0.705,139.972,140658,10
3bC1ahPIYt1btJzSSEyyrF,0.747,0.937,-5.746,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,5
6VSmaAGd52xk3IeU1eJxzv,0.71,0.717,-3.362,0.0489,0.0878,0.0,0.148,0.453,100.065,150053,9
5sN8MGWR2pu2Rn3oAOPYXt,0.524,0.904,-2.071,0.398,0.0533,0.0,0.776,0.655,161.188,254040,7
0cXGTaCKeUupZ94ZzQ9J4i,0.667,0.424,-10.164,0.109,0.446,8.02e-05,0.108,0.336,120.014,212254,9
3oiMJQAWVaxSubJ7b2VUtX,0.912,0.716,-4.141,0.0697,0.0904,0.0,0.0491,0.377,94.981,199938,9
20I6sIOMTCkB6w7ryavxtO,0.783,0.58,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,5
5A037K1Pwq9X0FucxzjZN4,0.767,0.842,-6.609,0.0807,0.28,0.0,0.135,0.64,105.974,201664,5
2mfUa8bLs2s5N4VaqJZ4lZ,0.755,0.57,-7.132,0.0888,0.0416,0.0,0.0891,0.406,102.991,204400,9
13P5rwmk2EsoFRIz9UCeh9,0.719,0.671,-6.279,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,5
3ieuetRNLVv1RntYUJPSai,0.758,0.771,-5.492,0.0356,0.0348,1.63e-05,0.146,0.617,116.014,186018,5
6yMhdnw1QFll8n3KuFmJ1s,0.828,0.818,-5.331,0.0948,0.0017,0.371,0.203,0.431,125.072,169695,9
0qJwsov9fMLYGoPZOompnI,0.599,0.877,-3.45,0.226,0.064,0.0,0.234,0.79,187.305,207040,0
7KlnPG05bZck533ToSyVyB,0.813,0.546,-7.153,0.0816,0.196,0.0,0.125,0.694,145.087,168680,1
62bOmKYxYg7dhrC6gH9vFn,0.61,0.926,-4.843,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400,5
4UAJUis5xOuRLcakLRzKaj,0.612,0.673,-8.139,0.155,0.000301,0.00195,0.158,0.75,155.076,155000,0
